date,series,value
2014-10-09,TP.DK.USD.A,2.288
2014-10-10,TP.DK.USD.A,2.2573
2014-10-11,TP.DK.USD.A,
2014-10-12,TP.DK.USD.A,
2014-10-13,TP.DK.USD.A,2.2789
2014-10-14,TP.DK.USD.A,2.2701
2014-10-15,TP.DK.USD.A,2.2783
2014-10-16,TP.DK.USD.A,2.2696
2014-10-17,TP.DK.USD.A,2.2729
2014-10-18,TP.DK.USD.A,
2014-10-19,TP.DK.USD.A,
2014-10-20,TP.DK.USD.A,2.2509
2014-10-21,TP.DK.USD.A,2.2452
2014-10-22,TP.DK.USD.A,2.2396
2014-10-23,TP.DK.USD.A,2.2444
2014-10-24,TP.DK.USD.A,2.2386
2014-10-25,TP.DK.USD.A,
2014-10-26,TP.DK.USD.A,
2014-10-27,TP.DK.USD.A,2.2378
2014-10-28,TP.DK.USD.A,2.2357
2014-10-29,TP.DK.USD.A,
2014-10-30,TP.DK.USD.A,2.2357
2014-10-31,TP.DK.USD.A,2.2171
2014-11-01,TP.DK.USD.A,
2014-11-02,TP.DK.USD.A,
2014-11-03,TP.DK.USD.A,2.2027
2014-11-04,TP.DK.USD.A,2.225
2014-11-05,TP.DK.USD.A,2.2236
2014-11-06,TP.DK.USD.A,2.2349
2014-11-07,TP.DK.USD.A,2.2387
2014-11-08,TP.DK.USD.A,
2014-11-09,TP.DK.USD.A,
2014-11-10,TP.DK.USD.A,2.2707
2014-11-11,TP.DK.USD.A,2.2469
2014-11-12,TP.DK.USD.A,2.2636
2014-11-13,TP.DK.USD.A,2.258
2014-11-14,TP.DK.USD.A,2.245
2014-11-15,TP.DK.USD.A,
2014-11-16,TP.DK.USD.A,
2014-11-17,TP.DK.USD.A,2.2419
2014-11-18,TP.DK.USD.A,2.2285
2014-11-19,TP.DK.USD.A,2.2205
2014-11-20,TP.DK.USD.A,2.2275
2014-11-21,TP.DK.USD.A,2.2317
2014-11-22,TP.DK.USD.A,
2014-11-23,TP.DK.USD.A,
2014-11-24,TP.DK.USD.A,2.2218
2014-11-25,TP.DK.USD.A,2.226
2014-11-26,TP.DK.USD.A,2.2282
2014-11-27,TP.DK.USD.A,2.2214
2014-11-28,TP.DK.USD.A,2.2149
2014-11-29,TP.DK.USD.A,
2014-11-30,TP.DK.USD.A,
2014-12-01,TP.DK.USD.A,2.2102
2014-12-02,TP.DK.USD.A,2.2201
2014-12-03,TP.DK.USD.A,2.2196
2014-12-04,TP.DK.USD.A,2.2353
2014-12-05,TP.DK.USD.A,2.2363
2014-12-06,TP.DK.USD.A,
2014-12-07,TP.DK.USD.A,
2014-12-08,TP.DK.USD.A,2.2358
2014-12-09,TP.DK.USD.A,2.2727
2014-12-10,TP.DK.USD.A,2.2591
2014-12-11,TP.DK.USD.A,2.2605
2014-12-12,TP.DK.USD.A,2.2599
2014-12-13,TP.DK.USD.A,
2014-12-14,TP.DK.USD.A,
2014-12-15,TP.DK.USD.A,2.2782
2014-12-16,TP.DK.USD.A,2.3184
2014-12-17,TP.DK.USD.A,2.3671
2014-12-18,TP.DK.USD.A,2.3653
2014-12-19,TP.DK.USD.A,2.323
2014-12-20,TP.DK.USD.A,
2014-12-21,TP.DK.USD.A,
2014-12-22,TP.DK.USD.A,2.3221
2014-12-23,TP.DK.USD.A,2.317
2014-12-24,TP.DK.USD.A,2.3165
2014-12-25,TP.DK.USD.A,2.3209
2014-12-26,TP.DK.USD.A,2.3177
2014-12-27,TP.DK.USD.A,
2014-12-28,TP.DK.USD.A,
2014-12-29,TP.DK.USD.A,2.3182
2014-12-30,TP.DK.USD.A,2.3235
2014-12-31,TP.DK.USD.A,2.3189
2015-01-01,TP.DK.USD.A,
2015-01-02,TP.DK.USD.A,2.3269
2015-01-03,TP.DK.USD.A,
2015-01-04,TP.DK.USD.A,
2015-01-05,TP.DK.USD.A,2.3449
2015-01-06,TP.DK.USD.A,2.3411
2015-01-07,TP.DK.USD.A,2.3277
2015-01-08,TP.DK.USD.A,2.3255
2015-01-09,TP.DK.USD.A,2.3076
2015-01-10,TP.DK.USD.A,
2015-01-11,TP.DK.USD.A,
2015-01-12,TP.DK.USD.A,2.3005
2015-01-13,TP.DK.USD.A,2.2891
2015-01-14,TP.DK.USD.A,2.2778
2015-01-15,TP.DK.USD.A,2.2927
2015-01-16,TP.DK.USD.A,2.2803
2015-01-17,TP.DK.USD.A,
2015-01-18,TP.DK.USD.A,
2015-01-19,TP.DK.USD.A,2.3084
2015-01-20,TP.DK.USD.A,2.3382
2015-01-21,TP.DK.USD.A,2.3358
2015-01-22,TP.DK.USD.A,2.3393
2015-01-23,TP.DK.USD.A,2.3465
2015-01-24,TP.DK.USD.A,
2015-01-25,TP.DK.USD.A,
2015-01-26,TP.DK.USD.A,2.3337
2015-01-27,TP.DK.USD.A,2.3597
2015-01-28,TP.DK.USD.A,2.3561
2015-01-29,TP.DK.USD.A,2.3621
2015-01-30,TP.DK.USD.A,2.4013
2015-01-31,TP.DK.USD.A,
2015-02-01,TP.DK.USD.A,
2015-02-02,TP.DK.USD.A,2.4176
2015-02-03,TP.DK.USD.A,2.4236
2015-02-04,TP.DK.USD.A,2.415
2015-02-05,TP.DK.USD.A,2.4098
2015-02-06,TP.DK.USD.A,2.4441
2015-02-07,TP.DK.USD.A,
2015-02-08,TP.DK.USD.A,
2015-02-09,TP.DK.USD.A,2.4342
2015-02-10,TP.DK.USD.A,2.4857
2015-02-11,TP.DK.USD.A,2.4796
2015-02-12,TP.DK.USD.A,2.4896
2015-02-13,TP.DK.USD.A,2.4886
2015-02-14,TP.DK.USD.A,
2015-02-15,TP.DK.USD.A,
2015-02-16,TP.DK.USD.A,2.4677
2015-02-17,TP.DK.USD.A,2.4525
2015-02-18,TP.DK.USD.A,2.4482
2015-02-19,TP.DK.USD.A,2.4612
2015-02-20,TP.DK.USD.A,2.4418
2015-02-21,TP.DK.USD.A,
2015-02-22,TP.DK.USD.A,
2015-02-23,TP.DK.USD.A,2.4531
2015-02-24,TP.DK.USD.A,2.4772
2015-02-25,TP.DK.USD.A,2.4766
2015-02-26,TP.DK.USD.A,2.4598
2015-02-27,TP.DK.USD.A,2.4786
2015-02-28,TP.DK.USD.A,
2015-03-01,TP.DK.USD.A,
2015-03-02,TP.DK.USD.A,2.5077
2015-03-03,TP.DK.USD.A,2.5119
2015-03-04,TP.DK.USD.A,2.5187
2015-03-05,TP.DK.USD.A,2.5409
2015-03-06,TP.DK.USD.A,2.5816
2015-03-07,TP.DK.USD.A,
2015-03-08,TP.DK.USD.A,
2015-03-09,TP.DK.USD.A,2.598
2015-03-10,TP.DK.USD.A,2.6047
2015-03-11,TP.DK.USD.A,2.627
2015-03-12,TP.DK.USD.A,2.6191
2015-03-13,TP.DK.USD.A,2.5889
2015-03-14,TP.DK.USD.A,
2015-03-15,TP.DK.USD.A,
2015-03-16,TP.DK.USD.A,2.613
2015-03-17,TP.DK.USD.A,2.6208
2015-03-18,TP.DK.USD.A,2.615
2015-03-19,TP.DK.USD.A,2.6178
2015-03-20,TP.DK.USD.A,2.5926
2015-03-21,TP.DK.USD.A,
2015-03-22,TP.DK.USD.A,
2015-03-23,TP.DK.USD.A,2.5938
2015-03-24,TP.DK.USD.A,2.5699
2015-03-25,TP.DK.USD.A,2.5505
2015-03-26,TP.DK.USD.A,2.5555
2015-03-27,TP.DK.USD.A,2.5962
2015-03-28,TP.DK.USD.A,
2015-03-29,TP.DK.USD.A,
2015-03-30,TP.DK.USD.A,2.6107
2015-03-31,TP.DK.USD.A,2.6102
2015-04-01,TP.DK.USD.A,2.6134
2015-04-02,TP.DK.USD.A,2.6008
2015-04-03,TP.DK.USD.A,2.5938
2015-04-04,TP.DK.USD.A,
2015-04-05,TP.DK.USD.A,
2015-04-06,TP.DK.USD.A,2.5905
2015-04-07,TP.DK.USD.A,2.5674
2015-04-08,TP.DK.USD.A,2.5789
2015-04-09,TP.DK.USD.A,2.5877
2015-04-10,TP.DK.USD.A,2.5941
2015-04-11,TP.DK.USD.A,
2015-04-12,TP.DK.USD.A,
2015-04-13,TP.DK.USD.A,2.6243
2015-04-14,TP.DK.USD.A,2.6464
2015-04-15,TP.DK.USD.A,2.6725
2015-04-16,TP.DK.USD.A,2.6965
2015-04-17,TP.DK.USD.A,2.6969
2015-04-18,TP.DK.USD.A,
2015-04-19,TP.DK.USD.A,
2015-04-20,TP.DK.USD.A,2.6821
2015-04-21,TP.DK.USD.A,2.6907
2015-04-22,TP.DK.USD.A,2.6991
2015-04-23,TP.DK.USD.A,
2015-04-24,TP.DK.USD.A,2.6879
2015-04-25,TP.DK.USD.A,
2015-04-26,TP.DK.USD.A,
2015-04-27,TP.DK.USD.A,2.722
2015-04-28,TP.DK.USD.A,2.7243
2015-04-29,TP.DK.USD.A,2.6773
2015-04-30,TP.DK.USD.A,2.6644
2015-05-01,TP.DK.USD.A,
2015-05-02,TP.DK.USD.A,
2015-05-03,TP.DK.USD.A,
2015-05-04,TP.DK.USD.A,2.6559
2015-05-05,TP.DK.USD.A,2.7109
2015-05-06,TP.DK.USD.A,2.7095
2015-05-07,TP.DK.USD.A,2.7072
2015-05-08,TP.DK.USD.A,2.7
2015-05-09,TP.DK.USD.A,
2015-05-10,TP.DK.USD.A,
2015-05-11,TP.DK.USD.A,2.686
2015-05-12,TP.DK.USD.A,2.6949
2015-05-13,TP.DK.USD.A,2.689
2015-05-14,TP.DK.USD.A,2.6531
2015-05-15,TP.DK.USD.A,2.6153
2015-05-16,TP.DK.USD.A,
2015-05-17,TP.DK.USD.A,
2015-05-18,TP.DK.USD.A,2.5871
2015-05-19,TP.DK.USD.A,
2015-05-20,TP.DK.USD.A,2.5781
2015-05-21,TP.DK.USD.A,2.6018
2015-05-22,TP.DK.USD.A,2.5669
2015-05-23,TP.DK.USD.A,
2015-05-24,TP.DK.USD.A,
2015-05-25,TP.DK.USD.A,2.5912
2015-05-26,TP.DK.USD.A,2.6063
2015-05-27,TP.DK.USD.A,2.6278
2015-05-28,TP.DK.USD.A,2.6423
2015-05-29,TP.DK.USD.A,2.6533
2015-05-30,TP.DK.USD.A,
2015-05-31,TP.DK.USD.A,
2015-06-01,TP.DK.USD.A,2.6587
2015-06-02,TP.DK.USD.A,2.6762
2015-06-03,TP.DK.USD.A,2.6782
2015-06-04,TP.DK.USD.A,2.6813
2015-06-05,TP.DK.USD.A,2.6931
2015-06-06,TP.DK.USD.A,
2015-06-07,TP.DK.USD.A,
2015-06-08,TP.DK.USD.A,2.6636
2015-06-09,TP.DK.USD.A,2.7694
2015-06-10,TP.DK.USD.A,2.7477
2015-06-11,TP.DK.USD.A,2.7356
2015-06-12,TP.DK.USD.A,2.7388
2015-06-13,TP.DK.USD.A,
2015-06-14,TP.DK.USD.A,
2015-06-15,TP.DK.USD.A,2.7134
2015-06-16,TP.DK.USD.A,2.7324
2015-06-17,TP.DK.USD.A,2.7408
2015-06-18,TP.DK.USD.A,2.7344
2015-06-19,TP.DK.USD.A,2.7121
2015-06-20,TP.DK.USD.A,
2015-06-21,TP.DK.USD.A,
2015-06-22,TP.DK.USD.A,2.7144
2015-06-23,TP.DK.USD.A,2.6786
2015-06-24,TP.DK.USD.A,2.671
2015-06-25,TP.DK.USD.A,2.677
2015-06-26,TP.DK.USD.A,2.6638
2015-06-27,TP.DK.USD.A,
2015-06-28,TP.DK.USD.A,
2015-06-29,TP.DK.USD.A,2.6587
2015-06-30,TP.DK.USD.A,2.6863
2015-07-01,TP.DK.USD.A,2.685
2015-07-02,TP.DK.USD.A,2.6753
2015-07-03,TP.DK.USD.A,2.6992
2015-07-04,TP.DK.USD.A,
2015-07-05,TP.DK.USD.A,
2015-07-06,TP.DK.USD.A,2.6876
2015-07-07,TP.DK.USD.A,2.6899
2015-07-08,TP.DK.USD.A,2.6792
2015-07-09,TP.DK.USD.A,2.6894
2015-07-10,TP.DK.USD.A,2.6751
2015-07-11,TP.DK.USD.A,
2015-07-12,TP.DK.USD.A,
2015-07-13,TP.DK.USD.A,2.6607
2015-07-14,TP.DK.USD.A,2.6556
2015-07-15,TP.DK.USD.A,2.6363
2015-07-16,TP.DK.USD.A,2.6376
2015-07-17,TP.DK.USD.A,
2015-07-18,TP.DK.USD.A,
2015-07-19,TP.DK.USD.A,
2015-07-20,TP.DK.USD.A,2.6376
2015-07-21,TP.DK.USD.A,2.6757
2015-07-22,TP.DK.USD.A,2.6869
2015-07-23,TP.DK.USD.A,2.704
2015-07-24,TP.DK.USD.A,2.7194
2015-07-25,TP.DK.USD.A,
2015-07-26,TP.DK.USD.A,
2015-07-27,TP.DK.USD.A,2.7371
2015-07-28,TP.DK.USD.A,2.7567
2015-07-29,TP.DK.USD.A,2.7551
2015-07-30,TP.DK.USD.A,2.7634
2015-07-31,TP.DK.USD.A,2.7745
2015-08-01,TP.DK.USD.A,
2015-08-02,TP.DK.USD.A,
2015-08-03,TP.DK.USD.A,2.7839
2015-08-04,TP.DK.USD.A,2.7736
2015-08-05,TP.DK.USD.A,2.7688
2015-08-06,TP.DK.USD.A,2.7847
2015-08-07,TP.DK.USD.A,2.783
2015-08-08,TP.DK.USD.A,
2015-08-09,TP.DK.USD.A,
2015-08-10,TP.DK.USD.A,2.779
2015-08-11,TP.DK.USD.A,2.7859
2015-08-12,TP.DK.USD.A,2.7674
2015-08-13,TP.DK.USD.A,2.7775
2015-08-14,TP.DK.USD.A,2.783
2015-08-15,TP.DK.USD.A,
2015-08-16,TP.DK.USD.A,
2015-08-17,TP.DK.USD.A,2.8316
2015-08-18,TP.DK.USD.A,2.8484
2015-08-19,TP.DK.USD.A,2.873
2015-08-20,TP.DK.USD.A,2.9009
2015-08-21,TP.DK.USD.A,2.9677
2015-08-22,TP.DK.USD.A,
2015-08-23,TP.DK.USD.A,
2015-08-24,TP.DK.USD.A,2.9156
2015-08-25,TP.DK.USD.A,2.9477
2015-08-26,TP.DK.USD.A,2.9258
2015-08-27,TP.DK.USD.A,2.9347
2015-08-28,TP.DK.USD.A,2.9099
2015-08-29,TP.DK.USD.A,
2015-08-30,TP.DK.USD.A,
2015-08-31,TP.DK.USD.A,2.9146
2015-09-01,TP.DK.USD.A,2.9179
2015-09-02,TP.DK.USD.A,2.9147
2015-09-03,TP.DK.USD.A,2.94
2015-09-04,TP.DK.USD.A,2.9561
2015-09-05,TP.DK.USD.A,
2015-09-06,TP.DK.USD.A,
2015-09-07,TP.DK.USD.A,2.9774
2015-09-08,TP.DK.USD.A,3.0285
2015-09-09,TP.DK.USD.A,3.0145
2015-09-10,TP.DK.USD.A,3.0039
2015-09-11,TP.DK.USD.A,3.0402
2015-09-12,TP.DK.USD.A,
2015-09-13,TP.DK.USD.A,
2015-09-14,TP.DK.USD.A,3.0341
2015-09-15,TP.DK.USD.A,3.0599
2015-09-16,TP.DK.USD.A,3.0435
2015-09-17,TP.DK.USD.A,3.0119
2015-09-18,TP.DK.USD.A,3.0143
2015-09-19,TP.DK.USD.A,
2015-09-20,TP.DK.USD.A,
2015-09-21,TP.DK.USD.A,2.9961
2015-09-22,TP.DK.USD.A,2.9978
2015-09-23,TP.DK.USD.A,3.0069
2015-09-24,TP.DK.USD.A,
2015-09-25,TP.DK.USD.A,
2015-09-26,TP.DK.USD.A,
2015-09-27,TP.DK.USD.A,
2015-09-28,TP.DK.USD.A,3.0069
2015-09-29,TP.DK.USD.A,3.0464
2015-09-30,TP.DK.USD.A,3.0433
2015-10-01,TP.DK.USD.A,3.0251
2015-10-02,TP.DK.USD.A,3.0174
2015-10-03,TP.DK.USD.A,
2015-10-04,TP.DK.USD.A,
2015-10-05,TP.DK.USD.A,3.0236
2015-10-06,TP.DK.USD.A,2.9924
2015-10-07,TP.DK.USD.A,2.9879
2015-10-08,TP.DK.USD.A,2.938
2015-10-09,TP.DK.USD.A,2.9357
2015-10-10,TP.DK.USD.A,
2015-10-11,TP.DK.USD.A,
2015-10-12,TP.DK.USD.A,2.896
2015-10-13,TP.DK.USD.A,2.9233
2015-10-14,TP.DK.USD.A,2.9421
2015-10-15,TP.DK.USD.A,2.9416
2015-10-16,TP.DK.USD.A,2.884
2015-10-17,TP.DK.USD.A,
2015-10-18,TP.DK.USD.A,
2015-10-19,TP.DK.USD.A,2.8926
2015-10-20,TP.DK.USD.A,2.8881
2015-10-21,TP.DK.USD.A,2.8954
2015-10-22,TP.DK.USD.A,2.9027
2015-10-23,TP.DK.USD.A,2.889
2015-10-24,TP.DK.USD.A,
2015-10-25,TP.DK.USD.A,
2015-10-26,TP.DK.USD.A,2.8667
2015-10-27,TP.DK.USD.A,2.8909
2015-10-28,TP.DK.USD.A,2.8943
2015-10-29,TP.DK.USD.A,
2015-10-30,TP.DK.USD.A,2.8943
2015-10-31,TP.DK.USD.A,
2015-11-01,TP.DK.USD.A,
2015-11-02,TP.DK.USD.A,2.9149
2015-11-03,TP.DK.USD.A,2.8035
2015-11-04,TP.DK.USD.A,2.8285
2015-11-05,TP.DK.USD.A,2.8362
2015-11-06,TP.DK.USD.A,2.8679
2015-11-07,TP.DK.USD.A,
2015-11-08,TP.DK.USD.A,
2015-11-09,TP.DK.USD.A,2.8724
2015-11-10,TP.DK.USD.A,2.9192
2015-11-11,TP.DK.USD.A,2.9104
2015-11-12,TP.DK.USD.A,2.8911
2015-11-13,TP.DK.USD.A,2.8768
2015-11-14,TP.DK.USD.A,
2015-11-15,TP.DK.USD.A,
2015-11-16,TP.DK.USD.A,2.8686
2015-11-17,TP.DK.USD.A,2.8775
2015-11-18,TP.DK.USD.A,2.8719
2015-11-19,TP.DK.USD.A,2.8648
2015-11-20,TP.DK.USD.A,2.8491
2015-11-21,TP.DK.USD.A,
2015-11-22,TP.DK.USD.A,
2015-11-23,TP.DK.USD.A,2.8303
2015-11-24,TP.DK.USD.A,2.8433
2015-11-25,TP.DK.USD.A,2.8689
2015-11-26,TP.DK.USD.A,2.8813
2015-11-27,TP.DK.USD.A,2.9009
2015-11-28,TP.DK.USD.A,
2015-11-29,TP.DK.USD.A,
2015-11-30,TP.DK.USD.A,2.9195
2015-12-01,TP.DK.USD.A,2.9109
2015-12-02,TP.DK.USD.A,2.8923
2015-12-03,TP.DK.USD.A,2.8771
2015-12-04,TP.DK.USD.A,2.8814
2015-12-05,TP.DK.USD.A,
2015-12-06,TP.DK.USD.A,
2015-12-07,TP.DK.USD.A,2.8921
2015-12-08,TP.DK.USD.A,2.8897
2015-12-09,TP.DK.USD.A,2.9123
2015-12-10,TP.DK.USD.A,2.9107
2015-12-11,TP.DK.USD.A,2.9099
2015-12-12,TP.DK.USD.A,
2015-12-13,TP.DK.USD.A,
2015-12-14,TP.DK.USD.A,2.9456
2015-12-15,TP.DK.USD.A,2.9667
2015-12-16,TP.DK.USD.A,2.9701
2015-12-17,TP.DK.USD.A,2.9631
2015-12-18,TP.DK.USD.A,2.9311
2015-12-19,TP.DK.USD.A,
2015-12-20,TP.DK.USD.A,
2015-12-21,TP.DK.USD.A,2.9229
2015-12-22,TP.DK.USD.A,2.9068
2015-12-23,TP.DK.USD.A,2.9248
2015-12-24,TP.DK.USD.A,2.9262
2015-12-25,TP.DK.USD.A,2.9187
2015-12-26,TP.DK.USD.A,
2015-12-27,TP.DK.USD.A,
2015-12-28,TP.DK.USD.A,2.9123
2015-12-29,TP.DK.USD.A,2.9157
2015-12-30,TP.DK.USD.A,2.9084
2015-12-31,TP.DK.USD.A,2.9076
2016-01-01,TP.DK.USD.A,
2016-01-02,TP.DK.USD.A,
2016-01-03,TP.DK.USD.A,
2016-01-04,TP.DK.USD.A,2.9181
2016-01-05,TP.DK.USD.A,2.9422
2016-01-06,TP.DK.USD.A,2.975
2016-01-07,TP.DK.USD.A,3.004
2016-01-08,TP.DK.USD.A,3.0167
2016-01-09,TP.DK.USD.A,
2016-01-10,TP.DK.USD.A,
2016-01-11,TP.DK.USD.A,2.9876
2016-01-12,TP.DK.USD.A,3.0188
2016-01-13,TP.DK.USD.A,3.0322
2016-01-14,TP.DK.USD.A,3.0138
2016-01-15,TP.DK.USD.A,3.0273
2016-01-16,TP.DK.USD.A,
2016-01-17,TP.DK.USD.A,
2016-01-18,TP.DK.USD.A,3.0362
2016-01-19,TP.DK.USD.A,3.0367
2016-01-20,TP.DK.USD.A,3.0243
2016-01-21,TP.DK.USD.A,3.0496
2016-01-22,TP.DK.USD.A,3.0387
2016-01-23,TP.DK.USD.A,
2016-01-24,TP.DK.USD.A,
2016-01-25,TP.DK.USD.A,3.0107
2016-01-26,TP.DK.USD.A,3.0097
2016-01-27,TP.DK.USD.A,3.0208
2016-01-28,TP.DK.USD.A,2.9978
2016-01-29,TP.DK.USD.A,2.9788
2016-01-30,TP.DK.USD.A,
2016-01-31,TP.DK.USD.A,
2016-02-01,TP.DK.USD.A,2.9609
2016-02-02,TP.DK.USD.A,2.9671
2016-02-03,TP.DK.USD.A,2.9524
2016-02-04,TP.DK.USD.A,2.9478
2016-02-05,TP.DK.USD.A,2.9044
2016-02-06,TP.DK.USD.A,
2016-02-07,TP.DK.USD.A,
2016-02-08,TP.DK.USD.A,2.9051
2016-02-09,TP.DK.USD.A,2.9295
2016-02-10,TP.DK.USD.A,2.9471
2016-02-11,TP.DK.USD.A,2.9239
2016-02-12,TP.DK.USD.A,2.9287
2016-02-13,TP.DK.USD.A,
2016-02-14,TP.DK.USD.A,
2016-02-15,TP.DK.USD.A,2.9228
2016-02-16,TP.DK.USD.A,2.9441
2016-02-17,TP.DK.USD.A,2.9517
2016-02-18,TP.DK.USD.A,2.9639
2016-02-19,TP.DK.USD.A,2.9606
2016-02-20,TP.DK.USD.A,
2016-02-21,TP.DK.USD.A,
2016-02-22,TP.DK.USD.A,2.9658
2016-02-23,TP.DK.USD.A,2.9449
2016-02-24,TP.DK.USD.A,2.9358
2016-02-25,TP.DK.USD.A,2.9386
2016-02-26,TP.DK.USD.A,2.9295
2016-02-27,TP.DK.USD.A,
2016-02-28,TP.DK.USD.A,
2016-02-29,TP.DK.USD.A,2.9293
2016-03-01,TP.DK.USD.A,2.9612
2016-03-02,TP.DK.USD.A,2.9451
2016-03-03,TP.DK.USD.A,2.9372
2016-03-04,TP.DK.USD.A,2.9215
2016-03-05,TP.DK.USD.A,
2016-03-06,TP.DK.USD.A,
2016-03-07,TP.DK.USD.A,2.9147
2016-03-08,TP.DK.USD.A,2.9201
2016-03-09,TP.DK.USD.A,2.9201
2016-03-10,TP.DK.USD.A,2.9081
2016-03-11,TP.DK.USD.A,2.8875
2016-03-12,TP.DK.USD.A,
2016-03-13,TP.DK.USD.A,
2016-03-14,TP.DK.USD.A,2.8734
2016-03-15,TP.DK.USD.A,2.8796
2016-03-16,TP.DK.USD.A,2.8852
2016-03-17,TP.DK.USD.A,2.9084
2016-03-18,TP.DK.USD.A,2.8558
2016-03-19,TP.DK.USD.A,
2016-03-20,TP.DK.USD.A,
2016-03-21,TP.DK.USD.A,2.8554
2016-03-22,TP.DK.USD.A,2.8695
2016-03-23,TP.DK.USD.A,2.8723
2016-03-24,TP.DK.USD.A,2.8693
2016-03-25,TP.DK.USD.A,2.8789
2016-03-26,TP.DK.USD.A,
2016-03-27,TP.DK.USD.A,
2016-03-28,TP.DK.USD.A,2.8705
2016-03-29,TP.DK.USD.A,2.8733
2016-03-30,TP.DK.USD.A,2.8695
2016-03-31,TP.DK.USD.A,2.8334
2016-04-01,TP.DK.USD.A,2.8249
2016-04-02,TP.DK.USD.A,
2016-04-03,TP.DK.USD.A,
2016-04-04,TP.DK.USD.A,2.8197
2016-04-05,TP.DK.USD.A,2.8189
2016-04-06,TP.DK.USD.A,2.8277
2016-04-07,TP.DK.USD.A,2.8412
2016-04-08,TP.DK.USD.A,2.8428
2016-04-09,TP.DK.USD.A,
2016-04-10,TP.DK.USD.A,
2016-04-11,TP.DK.USD.A,2.8569
2016-04-12,TP.DK.USD.A,2.8338
2016-04-13,TP.DK.USD.A,2.827
2016-04-14,TP.DK.USD.A,2.8482
2016-04-15,TP.DK.USD.A,2.8591
2016-04-16,TP.DK.USD.A,
2016-04-17,TP.DK.USD.A,
2016-04-18,TP.DK.USD.A,2.8545
2016-04-19,TP.DK.USD.A,2.8519
2016-04-20,TP.DK.USD.A,2.8329
2016-04-21,TP.DK.USD.A,2.8276
2016-04-22,TP.DK.USD.A,2.821
2016-04-23,TP.DK.USD.A,
2016-04-24,TP.DK.USD.A,
2016-04-25,TP.DK.USD.A,2.8287
2016-04-26,TP.DK.USD.A,2.8457
2016-04-27,TP.DK.USD.A,2.8345
2016-04-28,TP.DK.USD.A,2.8175
2016-04-29,TP.DK.USD.A,2.815
2016-04-30,TP.DK.USD.A,
2016-05-01,TP.DK.USD.A,
2016-05-02,TP.DK.USD.A,2.8014
2016-05-03,TP.DK.USD.A,2.7928
2016-05-04,TP.DK.USD.A,2.8065
2016-05-05,TP.DK.USD.A,2.859
2016-05-06,TP.DK.USD.A,2.9201
2016-05-07,TP.DK.USD.A,
2016-05-08,TP.DK.USD.A,
2016-05-09,TP.DK.USD.A,2.9197
2016-05-10,TP.DK.USD.A,2.9229
2016-05-11,TP.DK.USD.A,2.938
2016-05-12,TP.DK.USD.A,2.9623
2016-05-13,TP.DK.USD.A,2.9489
2016-05-14,TP.DK.USD.A,
2016-05-15,TP.DK.USD.A,
2016-05-16,TP.DK.USD.A,2.9587
2016-05-17,TP.DK.USD.A,2.9711
